track_name,artist,track_pop,artist_pop,duration,danceability,energy,acousticness,instrumentalness,liveness,valence,link
Starman - 2012 Remaster,David Bowie,78,81,4.238216666666666,0.486,0.449,0.166,2.23e-06,0.54,0.549,open.spotify.com/track/0pQskrTITgmCMyr85tb9qq
Heroes - 2017 Remaster,David Bowie,79,81,6.190216666666666,0.49,0.758,0.000671,0.484,0.092,0.435,open.spotify.com/track/7Jh1bpe76CNTCgdgAdBw4Z
Let's Dance - 1999 Remaster,David Bowie,1,81,7.618883333333334,0.619,0.703,0.00388,0.205,0.163,0.709,open.spotify.com/track/0F0MA0ns8oXwGw66B2BSXm
Rebel Rebel - 2016 Remaster,David Bowie,76,81,4.5791,0.635,0.686,0.209,0.0176,0.282,0.464,open.spotify.com/track/2EC9IJj7g0mN1Q5VrZkiYY
Start Me Up - Remastered 2009,The Rolling Stones,79,82,3.5511,0.631,0.932,0.0436,0.137,0.0918,0.971,open.spotify.com/track/7HKez549fwJQDzx3zLjHKC
Gimme Shelter,The Rolling Stones,77,82,4.512883333333333,0.634,0.63,0.447,0.039,0.17,0.489,open.spotify.com/track/6H3kDe7CGoWYBabAeVWGiD
Angie,The Rolling Stones,75,82,4.533333333333333,0.429,0.554,0.67,0.000152,0.105,0.407,open.spotify.com/track/1GcVa4jFySlun4jLSuMhiq
Brown Sugar - 2009 Remaster,The Rolling Stones,71,82,3.8111,0.633,0.934,0.219,0.00021,0.0592,0.963,open.spotify.com/track/61UuPxxYUvacEH6SHIK3sU
Wild Horses - 2009 Mix,The Rolling Stones,73,82,5.6962166666666665,0.432,0.389,0.687,0.0107,0.0788,0.158,open.spotify.com/track/52dm9op3rbfAkc1LGXgipW
It's Only Rock'n'Roll (But I Like It) - Remastered 2009,The Rolling Stones,60,82,5.124,0.616,0.957,0.501,0.0115,0.318,0.778,open.spotify.com/track/668YgsnvdNBHfRscNIBS31
"Hey, Hey, What Can I Do - Remaster",Led Zeppelin,66,80,3.946,0.468,0.858,0.166,0.000304,0.0807,0.526,open.spotify.com/track/16VhHtoaOjTU4AJBNSBNQ1
I Want It All - Single Version,Queen,68,88,4.034883333333333,0.406,0.847,0.0249,3.01e-06,0.375,0.379,open.spotify.com/track/1MX6kqZ8FOht5UnQuPl6Jj
Breakthru - Remastered 2011,Queen,61,88,4.139766666666667,0.569,0.864,0.0614,0.00955,0.353,0.318,open.spotify.com/track/5Nuxdf0f5PpaeaPm4jrhiE
Tears of the Dragon - 2001 Remastered Version,Bruce Dickinson,63,55,6.400216666666667,0.496,0.62,0.00386,1.47e-06,0.114,0.279,open.spotify.com/track/1fvlJQrm3yoN2TpKH5FgiR
Under Cover of Darkness,The Strokes,71,80,3.9257666666666666,0.35,0.775,0.00433,0.283,0.0676,0.588,open.spotify.com/track/6u0x5ad9ewHvs3z6u9Oe3c
Judy Is a Punk - 2016 Remaster,Ramones,54,70,1.5413333333333334,0.232,0.866,0.0801,0.0962,0.235,0.722,open.spotify.com/track/0vGCxnTwYZFtOAW3oz28kd
I Love Rock 'N Roll,Joan Jett & The Blackhearts,80,68,2.91955,0.535,0.716,0.326,0.0,0.659,0.901,open.spotify.com/track/2Cdvbe2G4hZsnhNMKyGrie
Safari Song,Greta Van Fleet,70,73,3.91,0.362,0.928,0.164,1.61e-05,0.315,0.678,open.spotify.com/track/1BfR5GMOgW0peHkPxrwf11
Flower Power,Greta Van Fleet,64,73,5.2088833333333335,0.268,0.697,0.345,0.0562,0.138,0.195,open.spotify.com/track/4SE1kjgRulcwjNcc7oFFg4
Highway Tune,Greta Van Fleet,74,73,3.010666666666667,0.582,0.962,0.0096,0.128,0.283,0.506,open.spotify.com/track/7aOor99o8NNLZYElOXlBG1
Rock And Roll Never Forgets,Bob Seger,56,71,3.8726,0.52,0.903,0.181,1.37e-05,0.136,0.747,open.spotify.com/track/4cVRPrhh7mTVejhx73qA6U
American Girl,Tom Petty and the Heartbreakers,76,71,3.578883333333333,0.55,0.824,0.448,0.000127,0.366,0.777,open.spotify.com/track/7MRyJPksH3G2cXHN8UKYzP
Back In The U.S.S.R. - 2018 Mix,The Beatles,0,88,2.7244333333333333,0.51,0.893,0.00102,5.85e-05,0.201,0.934,open.spotify.com/track/5Ly2g3fnof2iFE8zsQZJX2
Louie Louie,The Kingsmen,69,52,2.75635,0.623,0.709,0.102,0.0,0.0967,0.948,open.spotify.com/track/0iA3xXSkSCiJywKyo1UKjQ
Today - 2011 Remaster,The Smashing Pumpkins,0,75,3.352883333333333,0.456,0.826,3.35e-05,0.57,0.0548,0.415,open.spotify.com/track/4XizBlyqR7ZGVTX0Fyonm2
I Want You to Want Me,Cheap Trick,73,66,3.1871,0.806,0.462,0.78,0.0134,0.15,0.736,open.spotify.com/track/1JkZg3eMQTmTn93E8Yd3UL
I Hate Myself for Loving You,Joan Jett & The Blackhearts,71,68,4.113333333333333,0.611,0.883,0.0846,1.2e-06,0.192,0.604,open.spotify.com/track/2HXixVqzzm9rEUIMAWzshl
Walk This Way,Aerosmith,0,79,3.5171,0.629,0.785,0.0249,9.45e-06,0.0522,0.869,open.spotify.com/track/2vX5WL7s6UdeQyweZEx7PP
Long Cool Woman (In a Black Dress) - 1999 Remaster,The Hollies,68,65,3.32,0.757,0.868,0.411,0.00221,0.355,0.815,open.spotify.com/track/5UwbnHhjnbinJH8TefuQfN
Stranglehold,Ted Nugent,70,60,8.384433333333334,0.484,0.711,0.0183,0.173,0.0941,0.49,open.spotify.com/track/2f0P7iELCvAlV8j6Z3rGDE
Once in a Lifetime - 2005 Remaster,Talking Heads,71,71,4.331766666666667,0.644,0.919,0.181,0.134,0.622,0.871,open.spotify.com/track/38Ngied9rBORlAbLYNCl4k
Mary Jane's Last Dance,Tom Petty and the Heartbreakers,0,71,4.537766666666666,0.402,0.814,0.0383,1.19e-06,0.266,0.516,open.spotify.com/track/5eYwDBLucWfWI5KsV7oYX2
Down On The Corner,Creedence Clearwater Revival,0,80,2.771333333333333,0.831,0.544,0.594,0.00389,0.0736,0.856,open.spotify.com/track/4YMLW13PuuO7o3jkIWlKAs
Heat Of The Moment,Asia,74,60,3.7937666666666665,0.323,0.839,0.315,0.000313,0.348,0.543,open.spotify.com/track/1nmZ8yqKkfooOuYvtFctDp
The Cold Wind,Greta Van Fleet,59,73,3.2757666666666667,0.506,0.881,0.00538,0.352,0.156,0.722,open.spotify.com/track/4qNdNbZ2qSAQhlSYJVYu6b
I Don't Want to Talk About It - 2008 Remaster,Rod Stewart,71,77,4.804433333333333,0.472,0.373,0.872,0.206,0.147,0.459,open.spotify.com/track/2JWKzkQbYsNzx019WyGzaH
Naive,The Kooks,77,71,3.391766666666667,0.391,0.808,0.0759,0.0,0.149,0.737,open.spotify.com/track/7BHPGtpuuWWsvE7cCaMuEU
Home,Edward Sharpe & The Magnetic Zeros,71,65,5.053333333333334,0.542,0.589,0.292,0.000522,0.177,0.137,open.spotify.com/track/7w5cxTEzp1rfV3KCy0Bd5N
Fat Old Sun,Pink Floyd,47,82,5.39555,0.365,0.204,0.352,0.424,0.823,0.201,open.spotify.com/track/5qlckstqDQ2RskL0SJsDYx
Street Of Dreams,Rainbow,54,65,4.4251,0.555,0.648,0.00199,3.83e-06,0.0597,0.659,open.spotify.com/track/2hDopFcMjFcRi5IRpTSSyr
God Save The Queen,Sex Pistols,65,60,3.3242166666666666,0.304,0.901,0.00105,0.000376,0.158,0.541,open.spotify.com/track/2mHchPRtQWet3iIS3jANr1
Pretty Vacant,Sex Pistols,57,60,3.29355,0.282,0.874,0.0248,0.0,0.142,0.389,open.spotify.com/track/21rz5LMBiIpQWRGQcb0xIg
You're The One,Greta Van Fleet,67,73,4.448883333333334,0.553,0.807,0.0125,0.00222,0.302,0.575,open.spotify.com/track/0iYBNrznkCwhN3xCmNVJpo
Anthem,Greta Van Fleet,62,73,4.688433333333333,0.609,0.536,0.372,0.000484,0.108,0.469,open.spotify.com/track/2KN0Kgfb15aNLR0p2J4pkr
Bigmouth Strikes Again - 2011 Remaster,The Smiths,70,76,3.222,0.401,0.901,0.0704,0.0,0.538,0.839,open.spotify.com/track/2OErSh4oVVAUll0vHxdr6p
Come and Get Your Love - Single Version,Redbone,80,65,3.4322166666666667,0.731,0.804,0.172,0.00028,0.0685,0.957,open.spotify.com/track/7GVUmCP00eSsqc4tzj1sDD
I'm so Bored with the U.S.A. - Remastered,The Clash,47,73,2.41,0.31,0.862,0.000454,0.016,0.0481,0.599,open.spotify.com/track/6bbQuT0lK4ekunMnK446Bt
Complete Control,The Clash,0,73,3.2211,0.181,0.942,0.00513,0.205,0.695,0.684,open.spotify.com/track/1OE4hPktWdjCvv0fBifJJp
Hey Ya!,Outkast,84,79,3.9202166666666667,0.727,0.974,0.103,0.000532,0.174,0.965,open.spotify.com/track/2PpruBYCo4H7WOBJ7Q2EwM
A Little Respect - 2009 - Remaster,Erasure,4,65,3.5664333333333333,0.605,0.785,0.0303,4.14e-06,0.288,0.628,open.spotify.com/track/7aS418hRnOnYrXeyrZilwk
Wasted Years - 1998 Remaster,Iron Maiden,0,76,5.126216666666667,0.242,0.953,0.0605,3.38e-05,0.135,0.342,open.spotify.com/track/4PSiPZp8MYMDZzuBhCLgc6
We Weren't Born To Follow,Bon Jovi,57,81,4.058216666666667,0.5,0.847,0.00125,0.0,0.0875,0.716,open.spotify.com/track/6tVwi09OwB7zVYV0NUajeP
Still of the Night - 2018 Remaster,Whitesnake,61,68,6.629466666666667,0.334,0.854,0.00235,0.00114,0.158,0.284,open.spotify.com/track/7AtwQRLPdttsxcLM5tPL0t
Live to Rise,Soundgarden,50,71,4.67755,0.483,0.742,0.000969,0.00468,0.835,0.252,open.spotify.com/track/579801BT5wkzD5IVwRLI8t
Call Me The Breeze,Lynyrd Skynyrd,64,75,5.162883333333333,0.271,0.642,0.00434,0.0781,0.118,0.819,open.spotify.com/track/12WiGqEs3t5hrzBJTe1K0P
Untraveled Road,Thousand Foot Krutch,0,69,3.92815,0.593,0.848,0.000316,1.5e-06,0.067,0.47,open.spotify.com/track/2IIOBRgHTsmEMYzMU0zHws
"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",The Smiths,68,76,1.8784333333333334,0.241,0.468,0.534,0.0,0.161,0.451,open.spotify.com/track/6BrMEbPSSj55nQhkgf6DnE
A Matter of Feeling - 2010 Remaster,Duran Duran,56,71,5.955333333333333,0.713,0.507,0.0137,0.000172,0.0949,0.685,open.spotify.com/track/2YQz1xf7puVbGxhF46EE1O
Ordinary World,Duran Duran,76,71,5.67,0.472,0.652,0.0131,1.12e-05,0.14,0.401,open.spotify.com/track/0wokCRaKD0zPNhMRXAgVsr
Little Darlin',The Diamonds,58,44,2.15555,0.631,0.587,0.536,0.29,0.333,0.664,open.spotify.com/track/7ycFNferNuk6wAjBa0vWvl
Blue Suede Shoes,Elvis Presley,66,79,1.9866666666666666,0.557,0.66,0.654,1.66e-06,0.138,0.962,open.spotify.com/track/47gmoUrZV3w20JAnQOZMcO
Mr Bojangles,Robbie Williams,57,74,3.296666666666667,0.512,0.325,0.719,2.16e-06,0.184,0.27,open.spotify.com/track/0aIXPVVZArfwTOrPYSOaa5
Creep,Radiohead,6,82,3.977333333333333,0.515,0.43,0.0102,0.000141,0.129,0.104,open.spotify.com/track/6b2oQwSGFkzsMtQruIWm2p
Youngblood,Green Day,54,83,2.546,0.522,0.963,0.00104,0.0,0.149,0.782,open.spotify.com/track/5JwuHzmJCmHuHGjP9W6KtK
By My Side,The Interrupters,47,57,2.3320333333333334,0.62,0.861,0.0527,0.0,0.352,0.787,open.spotify.com/track/2qKwTR3n4kBv0Gr0DAd0Zg
Love Is Blind - 2018 Remaster,Whitesnake,35,68,5.736666666666666,0.479,0.418,0.0138,0.000333,0.212,0.274,open.spotify.com/track/6vapDC2HvHAqdJTq1vc043
Now You're Gone - 2009 Remaster,Whitesnake,34,68,4.102216666666667,0.482,0.855,0.0182,0.0,0.0759,0.345,open.spotify.com/track/5QkAAXiq4WSvfxAcgcCpOk
Burning Bridges - 2016 Remix,Pink Floyd,22,82,3.497333333333333,0.347,0.268,0.0456,2.08e-05,0.22,0.139,open.spotify.com/track/1aTHMKq0Gre2wxXKfRNyiz
We Didn't Start the Fire,Billy Joel,78,80,4.79555,0.712,0.967,0.0771,0.0,0.356,0.895,open.spotify.com/track/3Cx4yrFaX8CeHwBMReOWXI
School of Rock (Teacher's Pet),The Original Broadway Cast Of School Of Rock,49,44,4.27755,0.4,0.944,0.00868,0.000728,0.941,0.403,open.spotify.com/track/3lbtAQu0xBhbVXwgmxj9zy
After All,Whitesnake,32,68,3.7889,0.507,0.463,0.674,1.99e-06,0.13,0.382,open.spotify.com/track/0w7Y9JaelRUhjuhdSpbnj6
Kittens Got Claws - 2009 Remaster,Whitesnake,20,68,5.062433333333333,0.458,0.957,0.000166,0.0102,0.235,0.46,open.spotify.com/track/213w89ODEr23WAFpDNyJwm
Lunatic Fringe,Red Rider,60,47,4.384433333333333,0.487,0.464,0.105,0.00017,0.0767,0.214,open.spotify.com/track/4rAnSE0E0f33unxXsQa5Fr
M.E.,Gary Numan,0,56,5.620666666666667,0.428,0.641,0.00884,0.111,0.122,0.208,open.spotify.com/track/3OiBc6E43P6Y5LoqNbbMKf
Killer Queen,Queen,71,88,2.98925,0.526,0.64,0.365,1.3e-06,0.0958,0.622,open.spotify.com/track/300YN8ebGB90nDuzgz0f3O
Believe In Love,Scorpions,0,76,5.39355,0.477,0.763,0.0667,0.0789,0.157,0.341,open.spotify.com/track/6XjpxthF6oeDDSYZX0CJq0
Days of Rock n Roll,Europe,32,68,3.0911333333333335,0.429,0.927,0.00843,0.00234,0.318,0.369,open.spotify.com/track/1LKhwufE2W2789DZ3ieDBg
Sharp Dressed Man - 2008 Remaster,ZZ Top,77,72,4.300433333333333,0.601,0.859,0.000359,0.00124,0.0871,0.446,open.spotify.com/track/1UBQ5GK8JaQjm5VbkBZY66
I Want Out,Helloween,67,63,4.670216666666667,0.477,0.859,0.000333,0.000155,0.265,0.629,open.spotify.com/track/5VZwMq6yaFb04PCTfdNY3K
Eagle Fly Free,Helloween,56,63,5.146433333333333,0.375,0.937,4.15e-05,2.39e-05,0.262,0.388,open.spotify.com/track/3aJymuSkVjznisc20MND55
Summer '68 - 2011 Remastered Version,Pink Floyd,50,82,5.4731,0.349,0.317,0.387,0.629,0.081,0.354,open.spotify.com/track/6unC7WZhcsk4Y6D8Gi1lO9
Same Old Song And Dance,Aerosmith,0,79,3.8888833333333332,0.536,0.839,0.0487,0.00105,0.383,0.583,open.spotify.com/track/69nlJoa2I9tUKoRPO6BWy0
I Love It Loud,KISS,64,76,4.2571,0.414,0.897,0.000402,1.85e-06,0.0809,0.263,open.spotify.com/track/7yDrKl1J4VWNbR4aLU3qJ7
Black Smoke Rising,Greta Van Fleet,71,73,4.33155,0.558,0.902,0.197,0.000148,0.0852,0.572,open.spotify.com/track/32BEasyNQgqXQJKoVa0fUw
Peggy Sue,Buddy Holly,64,63,2.516,0.676,0.424,0.947,0.000494,0.119,0.493,open.spotify.com/track/2OARIMw1hpehr86Iwmv04c
Tutti Frutti,Little Richard,68,61,2.403766666666667,0.555,0.658,0.793,0.0,0.118,0.937,open.spotify.com/track/2iXcvnD3d1gfLBum0cE5Eg
Starlight,Muse,76,80,4.00355,0.55,0.874,0.000436,1.02e-05,0.206,0.318,open.spotify.com/track/3skn2lauGk7Dx6bVIt5DVj
It's So Easy,Guns N' Roses,61,82,3.356,0.374,0.973,0.0134,9.84e-06,0.0947,0.218,open.spotify.com/track/63HA3dpnOmdDcazJ9sDfrh
Breadfan,Metallica,0,84,5.687766666666667,0.38,0.926,0.000338,0.136,0.638,0.148,open.spotify.com/track/5SZQ45ZPS89NEBrfromaCq
Take on Me,Weezer,58,77,3.726,0.441,0.762,0.00568,3.31e-05,0.0865,0.743,open.spotify.com/track/1ZB2qWsheGabSEYvBYxjKn
You Won't See Me - Remastered,The Beatles,0,88,3.332666666666667,0.488,0.539,0.136,0.0,0.0538,0.473,open.spotify.com/track/3QbhVaulXxTyuAxHY3Pa5N
"Lovin', Touchin', Squeezin'",Journey,64,76,3.842216666666667,0.403,0.644,0.0991,0.000179,0.231,0.714,open.spotify.com/track/0VQ0n5gMgJLNixG8BfWBT5
Mama Kin - 1986 Sound City Session,Guns N' Roses,34,82,3.4408833333333333,0.248,0.979,0.244,0.00841,0.509,0.354,open.spotify.com/track/2DryBbaMOO5VwLyB0vvRlJ
Out Ta Get Me,Guns N' Roses,54,82,4.334883333333333,0.404,0.964,0.0335,0.239,0.356,0.383,open.spotify.com/track/0OgjX682GaRCIdbqerNL6g
Double Talkin' Jive,Guns N' Roses,56,82,3.3673333333333333,0.35,0.974,0.00146,0.446,0.0378,0.119,open.spotify.com/track/46AtSShP5IL2Ls3uHpxmt8
The Passenger,Iggy Pop,0,66,4.722666666666667,0.501,0.899,0.0987,2.31e-06,0.613,0.723,open.spotify.com/track/5nvjZnTa1PUFV8hfrcMKYc
All the Young Punks (New Boots and Contracts) - Remastered,The Clash,40,73,4.974216666666667,0.528,0.895,0.03,0.0,0.573,0.666,open.spotify.com/track/153E8CZ5kCe6KkCHS8mZtS
Blister in the Sun - 2002 Remastered Version,Violent Femmes,0,61,2.40555,0.701,0.261,0.219,0.0,0.0821,0.89,open.spotify.com/track/5TM2eqdzfWPHklI7YnBmsD
Remote Control - Remastered,The Clash,44,73,3.056216666666667,0.545,0.763,0.0239,0.00013,0.105,0.719,open.spotify.com/track/3xicEV8TwGCGtVnqaDhGLj
Safe European Home - Remastered,The Clash,29,73,3.830433333333333,0.246,0.931,0.0212,0.0,0.14,0.663,open.spotify.com/track/3SxjO4ee7oxRl7Y4gOdUIt
Don't Go Away Mad (Just Go Away),Mötley Crüe,40,74,4.664433333333333,0.286,0.958,0.00603,0.0118,0.145,0.564,open.spotify.com/track/2zZ8l0uehjvGhJR5SMN9Jl
On the Other Side,The Strokes,0,80,4.608433333333333,0.605,0.811,0.00367,0.000115,0.135,0.547,open.spotify.com/track/5a3As6NN5xqwxISJjEHyIq
Think About You,Guns N' Roses,38,82,3.8593333333333333,0.237,0.992,0.0425,0.00668,0.0755,0.256,open.spotify.com/track/5rGMnOX6IRuyvdIGN6lUgo
Take It Back,Pink Floyd,54,82,6.20375,0.469,0.6,0.132,0.00606,0.273,0.135,open.spotify.com/track/325toqbCzE1g1pYIED7U4C
Coming Back to Life,Pink Floyd,60,82,6.320683333333333,0.287,0.499,0.464,0.000652,0.102,0.142,open.spotify.com/track/1bQ4zbP8Fo0qAePTSOfYji
Beth,KISS,62,76,2.7611,0.387,0.238,0.878,0.000715,0.194,0.279,open.spotify.com/track/1cPXOzyeZauSAsT1yy7aBp
Here I Am - End Title,Bryan Adams,63,78,4.7344333333333335,0.581,0.777,0.0078,4.04e-05,0.0891,0.162,open.spotify.com/track/0gJBPDy458wPeWGHei3TvO
Here Comes Your Man,Pixies,1,73,3.36155,0.669,0.783,0.0475,0.0296,0.115,0.896,open.spotify.com/track/0cs671lxX2eoDzr2KMuo3N
Major Tom - Coming Home,Peter Schilling,67,59,5.022883333333334,0.787,0.42,0.153,0.164,0.169,0.838,open.spotify.com/track/709ffFK4o4MtG1NKoLvOma
Shadow of the Day,Linkin Park,70,87,4.839333333333333,0.534,0.393,0.00479,0.0107,0.107,0.0641,open.spotify.com/track/0OYcEfskah1egYHjYRvbg1
Angel,Aerosmith,65,79,5.148433333333333,0.239,0.819,0.304,0.0,0.0855,0.439,open.spotify.com/track/3kfXUGIdBNpyr2gBvU3Guj
Forever Now,Green Day,48,83,6.872433333333333,0.277,0.96,0.000239,3.11e-06,0.363,0.632,open.spotify.com/track/6wsfrOQOJK9CSwCsyMt1NJ
She's A Beauty - Remastered 1991,The Tubes,58,48,4.0111,0.689,0.789,0.0684,0.000516,0.297,0.631,open.spotify.com/track/7HF88mJXq8DpotZohoW2mo
Take The Money And Run,Steve Miller Band,69,70,2.8362166666666666,0.565,0.645,0.0552,2.84e-06,0.151,0.836,open.spotify.com/track/1ZhrREyOOeFV6TxDOyiPwu
Separate Ways (Worlds Apart),Journey,58,76,5.394433333333334,0.467,0.943,0.0189,4.51e-06,0.216,0.453,open.spotify.com/track/1pTw2cNrp9L3esxLAvWnN2
Only the Young,Journey,47,76,4.082666666666666,0.331,0.833,0.0115,0.0,0.209,0.527,open.spotify.com/track/1E2iehquphUsbmj8VTzWdQ
Hard Times,Paramore,78,81,3.0448833333333334,0.695,0.818,0.00647,4.87e-06,0.0219,0.916,open.spotify.com/track/0w5Bdu51Ka25Pf3hojsKHh
Learning to Fly - Remix 2019,Pink Floyd,37,82,4.88155,0.517,0.57,0.375,0.00931,0.188,0.484,open.spotify.com/track/7ehiVYskJ26ICzlSjVVXjg
Hungry Like the Wolf - 2009 Remaster,Duran Duran,75,71,3.6771,0.691,0.812,0.0433,1.16e-06,0.299,0.685,open.spotify.com/track/39lSeqnyjZJejRuaREfyLL
On the Turning Away - Remix 2019,Pink Floyd,32,82,5.707333333333334,0.423,0.374,0.0279,0.00494,0.109,0.101,open.spotify.com/track/6RyZdwAmLZF1Cwkl7mhjLZ
Just Tonight,The Pretty Reckless,59,65,2.8066666666666666,0.278,0.95,0.0012,0.0174,0.117,0.291,open.spotify.com/track/0MqhXAFU5rnOtskcRkllYG
The Wicker Man - 2015 Remaster,Iron Maiden,61,76,4.58755,0.424,0.98,0.000855,5.72e-06,0.129,0.296,open.spotify.com/track/1diuZVsxD74xvtUSABRUoF
Hot Potatoes,The Kinks,0,70,3.446,0.515,0.543,0.544,0.0,0.0713,0.816,open.spotify.com/track/7f5NJBcDAEAJdmKhCbwTQt
Lean on Me,Bill Withers,74,75,4.3139,0.619,0.22,0.782,1.19e-05,0.124,0.426,open.spotify.com/track/3M8FzayQWtkvOhqMn2V4T2
Need You Tonight,INXS,74,72,3.0184333333333333,0.795,0.63,0.0419,0.575,0.0894,0.785,open.spotify.com/track/3h04eZTnmFLRMjZajbrp2R
Caution,The Killers,0,81,4.492216666666667,0.244,0.895,0.0159,1.86e-05,0.0881,0.0755,open.spotify.com/track/2l8Gq9hNquNgzgv00DftKX
Romeo And Juliet,The Killers,61,81,5.464433333333333,0.611,0.397,0.43,8.89e-06,0.239,0.347,open.spotify.com/track/1kfrnPViuzKdNwmH21ehLg
Buddy Holly,Weezer,0,77,2.6597666666666666,0.535,0.931,0.00611,7.26e-05,0.0887,0.825,open.spotify.com/track/7GptbanebPZYkLPvjNfd6m
Time After Time,Cyndi Lauper,77,73,4.022216666666667,0.726,0.449,0.487,1.34e-06,0.0824,0.294,open.spotify.com/track/7o9uu2GDtVDr9nsR7ZRN73
Break My Stride,Matthew Wilder,76,62,3.074666666666667,0.917,0.588,0.195,0.0,0.0914,0.828,open.spotify.com/track/1mCsF9Tw4AkIZOjvZbZZdT
Shout At The Devil,Mötley Crüe,51,74,3.2642166666666665,0.489,0.953,0.02,0.00021,0.113,0.447,open.spotify.com/track/1hqrYSqvNc9x3BETX1cZhk
Kids in America,The Muffs,51,43,3.187333333333333,0.371,0.821,0.00363,6.12e-05,0.0706,0.523,open.spotify.com/track/5lZAzpl6XoswhDz7BukTta
You Make My Dreams (Come True),Daryl Hall & John Oates,80,74,3.1771,0.751,0.501,0.234,0.112,0.0467,0.902,open.spotify.com/track/4o6BgsqLIBViaGVbx5rbRk
She Drives Me Crazy,Fine Young Cannibals,76,63,3.596216666666667,0.799,0.687,0.193,0.000188,0.0307,0.965,open.spotify.com/track/4d6eqRtpDX7tydHJGDZUBQ
"Hello, I Love You - 2017 Remaster",The Doors,24,76,2.2904333333333335,0.625,0.519,0.0121,0.0,0.0836,0.96,open.spotify.com/track/7MQzDwjfwNhsAci95woEyI
All Day and All of the Night,The Kinks,70,70,2.358433333333333,0.551,0.86,0.262,4.57e-06,0.0558,0.723,open.spotify.com/track/78JmElAFmrPNhLjovDR9Jm
Everywhere - 2017 Remaster,Fleetwood Mac,80,83,3.77755,0.73,0.487,0.258,0.01,0.0852,0.731,open.spotify.com/track/254bXAqt3zP6P50BdQvEsq
Strange Brew,Cream,51,65,2.776666666666667,0.62,0.398,0.556,6.91e-06,0.273,0.677,open.spotify.com/track/3ET8TZWF5sP4SPfJK1lKun
Money (That's What I Want) - Remastered 2009,The Beatles,51,88,2.8251,0.545,0.853,0.425,0.0,0.266,0.923,open.spotify.com/track/3zw4FTrVNfy2teEkV9FOvh
Miserlou,Dick Dale & His Del-Tones,51,48,2.2904333333333335,0.295,0.917,0.00928,0.728,0.28,0.622,open.spotify.com/track/5ZKPYfrfPDMnppinW3Rzxp
I'm a Believer - 2006 Remaster,The Monkees,77,66,2.78955,0.526,0.775,0.707,2.05e-05,0.217,0.962,open.spotify.com/track/3G7tRC24Uh09Hmp1KZ7LQ2
You're Gonna Miss Me (2008 Remastered Original Mono LP Version),13th Floor Elevators,58,47,2.4456166666666665,0.428,0.923,0.0108,0.436,0.0985,0.681,open.spotify.com/track/34miSNKQ0xN7EG8zzzaFzI
Brown Eyed Girl,Van Morrison,82,75,3.0551,0.491,0.583,0.185,0.0,0.406,0.908,open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul
The Chain - 2004 Remaster,Fleetwood Mac,83,83,4.50355,0.545,0.67,0.009,0.000822,0.0451,0.481,open.spotify.com/track/5e9TFTbltYBg2xThimr0rU
Houses of the Holy - 1990 Remaster,Led Zeppelin,0,80,4.034666666666666,0.629,0.864,0.112,0.247,0.648,0.958,open.spotify.com/track/4es5wreov9D4Y4fXLGZkuB
Beat on the Brat - 2016 Remaster,Ramones,56,70,2.5326666666666666,0.481,0.88,0.00305,0.642,0.13,0.961,open.spotify.com/track/55mKuESqpfgqe0kooIkTH2
The Ocean - 1990 Remaster,Led Zeppelin,0,80,4.5171,0.443,0.555,0.0533,0.024,0.311,0.755,open.spotify.com/track/3K2KSafiK1to517id5CoPr
Travelin' Band,Creedence Clearwater Revival,64,80,2.1248833333333335,0.513,0.92,0.0166,0.0282,0.178,0.963,open.spotify.com/track/0INUNNYfsp4qr6kJdY46mY
Long Train Runnin',The Doobie Brothers,74,70,3.4544333333333332,0.575,0.912,0.0916,0.00211,0.0562,0.843,open.spotify.com/track/4nXkbcTj3nyww1cHkw5RAP
Peace Frog,The Doors,67,76,2.8355333333333332,0.641,0.725,0.16,0.00321,0.648,0.808,open.spotify.com/track/5piJiL6aRhvrKBa9YuEfS9
Soul Kitchen,The Doors,64,76,3.55,0.679,0.443,0.33,0.0,0.0533,0.609,open.spotify.com/track/2Xdc6qyaFBJZ8QW1KhpVci
Misty Mountain Hop - Remaster,Led Zeppelin,50,80,4.64845,0.47,0.806,0.379,0.0624,0.86,0.787,open.spotify.com/track/3frf3zTgzt3YIx9ylpUoqU
Feel like Makin' Love - 2015 Remaster,Bad Company,71,64,5.230666666666667,0.543,0.529,0.326,0.00269,0.709,0.746,open.spotify.com/track/3KPwt1LBpt1jVSHz8GXERo
Surrender,Cheap Trick,72,66,4.228883333333333,0.524,0.955,0.00717,8.77e-06,0.659,0.869,open.spotify.com/track/2ccUQnjjNWT0rsNnsBpsCA
Go All The Way,Raspberries,66,50,3.422433333333333,0.305,0.849,0.548,0.000134,0.0995,0.555,open.spotify.com/track/75GQIYnRaBg7ndHxhfYuQy
Jumpin' Jack Flash - Mono,The Rolling Stones,55,82,3.657766666666667,0.596,0.901,0.0362,0.749,0.0698,0.621,open.spotify.com/track/55LRDFmsuazr533WrtHHW9
Reelin' In The Years,Steely Dan,74,71,4.5911,0.523,0.758,0.133,0.0,0.0952,0.766,open.spotify.com/track/1I7zHEdDx8Ny5RxzYPqsU2
In The City,The Jam,55,63,2.296666666666667,0.374,0.817,0.00108,6.63e-05,0.336,0.918,open.spotify.com/track/250dZY8xYbhHGQpM6bgL52
